	Id	BodyTitle	words_tokens	tags_tokens
1560	499966	"etag vs header expires ive looked around but havent been able to figure out if i should use both an etag and an expires header or one or the other.
what im trying to do is make sure that my flash files (and other images and what not only get updated when there is a change to those files.
i dont want to do anything special like changing the filename or putting some weird chars on the end of the url to make it not get cached.
also, is there anything i need to do programatically on my end in my php scripts to support this or is it all apache?
"	['etag', 'header', 'expires', 'ive', 'looked', 'around', 'havent', 'able', 'figure', 'use', 'etag', 'expires', 'header', 'one', 'trying', 'make', 'sure', 'flash', 'file', 'image', 'get', 'updated', 'change', 'file', 'dont', 'want', 'anything', 'special', 'like', 'changing', 'filename', 'putting', 'weird', 'char', 'end', 'url', 'make', 'get', 'cached', 'also', 'anything', 'need', 'programatically', 'end', 'php', 'script', 'support', 'apache']	['http', 'caching', 'etag', 'expires-header']
1561	500431	"what is the scope of variables in javascript? what is the scope of variables in javascript? do they have the same scope inside as opposed to outside a function? or does it even matter? also, where are the variables stored if they are defined globally?
"	['scope', 'variable', 'javascript', 'scope', 'variable', 'javascript', 'scope', 'inside', 'opposed', 'outside', 'function', 'even', 'matter', 'also', 'variable', 'stored', 'defined', 'globally']	['javascript', 'function', 'variables', 'scope', 'var']
1562	500504	"why is using ""for...in"" for array iteration a bad idea? ive been told not to use for...in with arrays in javascript. why not?
"	['using', 'array', 'iteration', 'bad', 'idea', 'ive', 'told', 'use', 'array', 'javascript']	['javascript', 'arrays', 'loops', 'for-loop', 'iteration']
1563	500508	"why should i use the keyword ""final"" on a method parameter in java? i cant understand where the final keyword is really handy when it is used on method parameters.  
if we exclude the usage of anonymous classes, readability and intent declaration then it seems almost worthless to me. 
enforcing that some data remains constant is not as strong as it seems. 

if the parameter is a primitive then it will have no effect since the parameter is passed to the method as a value and changing it will have no effect outside the scope. 
if we are passing a parameter by reference, then the reference itself is a local variable and if the reference is changed from within the method, that would not have any effect from outside of the method scope. 

consider the simple test example below.
this test passes although the method changed the value of the reference given to it, it has no effect.
public void testnullify() {
    collection<integer> c  = new arraylist<integer>();      
    nullify(c);
    assertnotnull(c);       
    final collection<integer> c = c;
    asserttrue(c.equals(c));
    change(c);
    asserttrue(c.equals(c));
}

private void change(collection<integer> c) {
    c = new arraylist<integer>();
}

public void nullify(collection<?> t) {
    t = null;
}

"	['use', 'keyword', 'final', 'method', 'parameter', 'java', 'cant', 'understand', 'final', 'keyword', 'really', 'handy', 'used', 'method', 'parameter', 'exclude', 'usage', 'anonymous', 'class', 'readability', 'intent', 'declaration', 'seems', 'almost', 'worthless', 'enforcing', 'data', 'remains', 'constant', 'strong', 'seems', 'parameter', 'primitive', 'effect', 'since', 'parameter', 'passed', 'method', 'value', 'changing', 'effect', 'outside', 'scope', 'passing', 'parameter', 'reference', 'reference', 'local', 'variable', 'reference', 'changed', 'within', 'method', 'would', 'effect', 'outside', 'method', 'scope', 'consider', 'simple', 'test', 'example', 'test', 'pass', 'although', 'method', 'changed', 'value', 'reference', 'given', 'effect', 'public', 'void', 'testnullify', 'collection', 'integer', 'new', 'arraylist', 'integer', 'nullify', 'assertnotnull', 'final', 'collection', 'integer', 'asserttrue', 'c.equals', 'change', 'asserttrue', 'c.equals', 'private', 'void', 'change', 'collection', 'integer', 'new', 'arraylist', 'integer', 'public', 'void', 'nullify', 'collection', 'null']	['java', 'pass-by-reference', 'final', 'pass-by-value']
1564	500606	"deleting array elements in javascript   delete vs splice what is the difference between using the delete operator on the array element as opposed to using the array.splice method? 
for example:
myarray = [a, b, c, d];

delete myarray[];
    or
myarray.splice (, );

why even have the splice method if i can delete array elements like i can with objects?
"	['deleting', 'array', 'element', 'javascript', 'delete', 'splice', 'difference', 'using', 'delete', 'operator', 'array', 'element', 'opposed', 'using', 'array.splice', 'method', 'example', 'myarray', 'delete', 'myarray', 'myarray.splice', 'even', 'splice', 'method', 'delete', 'array', 'element', 'like', 'object']	['javascript', 'arrays', 'element', 'delete-operator', 'array-splice']
1565	500607	"what are the lesser known but useful data structures? there are some data structures around that are really useful but are unknown to most programmers. which ones are they?
everybody knows about linked lists, binary trees, and hashes, but what about skip lists and bloom filters for example. i would like to know more data structures that are not so common, but are worth knowing because they rely on great ideas and enrich a programmers tool box.
ps: i am also interested in techniques like dancing links which make clever use of properties of a common data structure. 
edit:
please try to include links to pages describing the data structures in more detail. also, try to add a couple of words on why a data structure is cool (as jonas kã¶lker already pointed out).  also, try to provide one data structure per answer. this will allow the better data structures to float to the top based on their votes alone.
"	['lesser', 'known', 'useful', 'data', 'structure', 'data', 'structure', 'around', 'really', 'useful', 'unknown', 'programmer', 'one', 'everybody', 'know', 'linked', 'list', 'binary', 'tree', 'hash', 'skip', 'list', 'bloom', 'filter', 'example', 'would', 'like', 'know', 'data', 'structure', 'common', 'worth', 'knowing', 'rely', 'great', 'idea', 'enrich', 'programmer', 'tool', 'box', 'also', 'interested', 'technique', 'like', 'dancing', 'link', 'make', 'clever', 'use', 'property', 'common', 'data', 'structure', 'edit', 'please', 'try', 'include', 'link', 'page', 'describing', 'data', 'structure', 'detail', 'also', 'try', 'add', 'couple', 'word', 'data', 'structure', 'cool', 'jonas', 'kã¶lker', 'already', 'pointed', 'also', 'try', 'provide', 'one', 'data', 'structure', 'per', 'answer', 'allow', 'better', 'data', 'structure', 'float', 'top', 'based', 'vote', 'alone']	['language-agnostic', 'data-structures', 'computer-science']
1566	500761	"stop uiwebview from ""bouncing"" vertically? does anyone know how to stop a uiwebview from bouncing vertically? i mean when a user touches their iphone screen, drags their finger downwards, and the webview shows a blank spot above the web page i had loaded?
ive looked at the following possible solutions, but none of them worked for me:
http:  www.iphonedevsdk.com forum iphone sdk development  turn off scrolling bounces uiwebview.html
http:  forums.macrumors.com showthread.php?t=
how do i stop a uiscrollview from bouncing horizontally?
"	['stop', 'uiwebview', 'bouncing', 'vertically', 'anyone', 'know', 'stop', 'uiwebview', 'bouncing', 'vertically', 'mean', 'user', 'touch', 'iphone', 'screen', 'drag', 'finger', 'downwards', 'webview', 'show', 'blank', 'spot', 'web', 'page', 'loaded', 'ive', 'looked', 'following', 'possible', 'solution', 'none', 'worked', 'http', 'www.iphonedevsdk.com', 'forum', 'iphone', 'sdk', 'development', 'turn', 'scrolling', 'bounce', 'uiwebview.html', 'http', 'forums.macrumors.com', 'showthread.php', 'stop', 'uiscrollview', 'bouncing', 'horizontally']	['ios', 'objective-c', 'iphone', 'uiscrollview', 'uiwebview']
1567	501407	"is there a git merge   dry run option? im merging in a remote branch that may have a lot of conflicts.  how can i tell if it will have conflicts or not?
i dont see anything like a   dry run on git merge.  
"	['git', 'merge', 'dry', 'run', 'option', 'merging', 'remote', 'branch', 'may', 'lot', 'conflict', 'tell', 'conflict', 'dont', 'see', 'anything', 'like', 'dry', 'run', 'git', 'merge']	['git', 'git-merge']
1568	501719	"dynamically adding a form to a django formset with ajax i want to automatically add new forms to a django formset using ajax, so that when the user clicks an ""add"" button it runs javascript that adds a new form (which is part of the formset) to the page.
"	['dynamically', 'adding', 'form', 'django', 'formset', 'ajax', 'want', 'automatically', 'add', 'new', 'form', 'django', 'formset', 'using', 'ajax', 'user', 'click', 'add', 'button', 'run', 'javascript', 'add', 'new', 'form', 'part', 'formset', 'page']	['ajax', 'django']
1569	501886	"how should the viewmodel close the form? im trying to learn wpf and the mvvm problem, but have hit a snag.
this question is similar but not quite the same as this one (handling dialogs in wpf with mvvm)...
i have a ""login"" form written using the mvvm pattern.
this form has a viewmodel which holds the username and password, which are bound to the view in the xaml using normal data bindings.
it also has a ""login"" command which is bound to the ""login"" button on the form, agan using normal databinding.
when the ""login"" command fires, it invokes a function in the viewmodel which goes off and sends data over the network to log in. when this function completes, there are  actions:

the login was invalid   we just show a messagebox and all is fine

the login was valid, we need to close the login form and have it return true as its dialogresult...


the problem is, the viewmodel knows nothing about the actual view, so how can it close the view and tell it to return a particular dialogresult?? i could stick some code in the codebehind, and or pass the view through to the viewmodel, but that seems like it would defeat the whole point of mvvm entirely...

update
in the end i just violated the ""purity"" of the mvvm pattern and had the view publish a closed event, and expose a close method. the viewmodel would then just call view.close. the view is only known via an interface and wired up via an ioc container, so no testability or maintainability is lost.
it seems rather silly that the accepted answer is at   votes! while im well aware of the good feelings that one gets by solving a problem while being ""pure"", surely im not the only one that thinks that  lines of events, commands and behaviors just to avoid a one line method in the name of ""patterns"" and ""purity"" is a bit ridiculous....
"	['viewmodel', 'close', 'form', 'trying', 'learn', 'wpf', 'mvvm', 'problem', 'hit', 'snag', 'question', 'similar', 'quite', 'one', 'handling', 'dialog', 'wpf', 'mvvm', 'login', 'form', 'written', 'using', 'mvvm', 'pattern', 'form', 'viewmodel', 'hold', 'username', 'password', 'bound', 'view', 'xaml', 'using', 'normal', 'data', 'binding', 'also', 'login', 'command', 'bound', 'login', 'button', 'form', 'agan', 'using', 'normal', 'databinding', 'login', 'command', 'fire', 'invokes', 'function', 'viewmodel', 'sends', 'data', 'network', 'log', 'function', 'completes', 'action', 'login', 'invalid', 'show', 'messagebox', 'fine', 'login', 'valid', 'need', 'close', 'login', 'form', 'return', 'true', 'dialogresult', 'problem', 'viewmodel', 'know', 'nothing', 'actual', 'view', 'close', 'view', 'tell', 'return', 'particular', 'dialogresult', 'could', 'stick', 'code', 'codebehind', 'pas', 'view', 'viewmodel', 'seems', 'like', 'would', 'defeat', 'whole', 'point', 'mvvm', 'entirely', 'update', 'end', 'violated', 'purity', 'mvvm', 'pattern', 'view', 'publish', 'closed', 'event', 'expose', 'close', 'method', 'viewmodel', 'would', 'call', 'view.close', 'view', 'known', 'via', 'interface', 'wired', 'via', 'ioc', 'container', 'testability', 'maintainability', 'lost', 'seems', 'rather', 'silly', 'accepted', 'answer', 'vote', 'well', 'aware', 'good', 'feeling', 'one', 'get', 'solving', 'problem', 'pure', 'surely', 'one', 'think', 'line', 'event', 'command', 'behavior', 'avoid', 'one', 'line', 'method', 'name', 'pattern', 'purity', 'bit', 'ridiculous']	['c', 'wpf', 'mvvm']
